LEED_22,Jobs in Australia - year ended 30 June,Number of employee jobs - arts and recreation services,,,77436,82784,83083,88784,87568,,,
LEED_23,Jobs in Australia - year ended 30 June,Number of employee jobs - other services,,,154072,162201,164513,168388,171583,,,
LEED_24,Jobs in Australia - year ended 30 June,Number of employee jobs - total,,,5193387,5447583,5556145,5703481,5580557,,,
HIGH_2,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 12 or equivalent (%),49.2,,53.9,,,,,58.9,,
HIGH_3,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 11 or equivalent (%),5,,4.9,,,,,4.9,,
HIGH_4,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 10 or equivalent (%),23.9,,21.3,,,,,19.7,,
HIGH_5,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 9 or equivalent (%),6.6,,5.5,,,,,4.7,,
HIGH_6,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 8 or below (%),5.6,,4.5,,,,,3.7,,
HIGH_8,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Highest year of school completed not stated (%),8.6,,8.8,,,,,6.9,,
HIGH_7,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Did not go to school (%),1,,1.1,,,,,1.2,,
SCHOOL_2,Non-school qualifications - Persons aged 15 years and over - Census,Total persons with non-school qualification(s) (%),57.2,,60.9,,,,,64.1,,
SCHOOL_3,Non-school qualifications - Persons aged 15 years and over - Census,Postgraduate degree (%),4.3,,5.7,,,,,7.4,,
SCHOOL_4,Non-school qualifications - Persons aged 15 years and over - Census,Graduate diploma/graduate certificate (%),1.5,,1.7,,,,,2.1,,
SCHOOL_5,Non-school qualifications - Persons aged 15 years and over - Census,Bachelor degree (%),14.1,,16,,,,,18.4,,
SCHOOL_6,Non-school qualifications - Persons aged 15 years and over - Census,Advanced diploma/diploma (%),8.3,,8.9,,,,,9.3,,
SCHOOL_7,Non-school qualifications - Persons aged 15 years and over - Census,Certificate (%),17.7,,18.1,,,,,18.1,,
SCHOOL_9,Non-school qualifications - Persons aged 15 years and over - Census,Non-school qualification inadequately described (%),1.8,,1,,,,,0.8,,
SCHOOL_10,Non-school qualifications - Persons aged 15 years and over - Census,Non-school qualification not stated (%),9.7,,9.6,,,,,8,,
FIELD_2,Non-school qualification: field of study - Persons aged 15 years and over - Census,Natural and physical sciences (%),2.7,,2.8,,,,,2.9,,
FIELD_3,Non-school qualification: field of study - Persons aged 15 years and over - Census,Information technology (%),3.1,,3.4,,,,,4,,
FIELD_4,Non-school qualification: field of study - Persons aged 15 years and over - Census,Engineering and related technologies (%),14.8,,13.8,,,,,12.9,,
FIELD_5,Non-school qualification: field of study - Persons aged 15 years and over - Census,Architecture and building (%),5.4,,5.3,,,,,5.3,,
FIELD_6,Non-school qualification: field of study - Persons aged 15 years and over - Census,"Agriculture, environmental and related studies (%)",1.9,,1.8,,,,,1.8,,
FIELD_7,Non-school qualification: field of study - Persons aged 15 years and over - Census,Health (%),8.5,,8.8,,,,,9.5,,
FIELD_8,Non-school qualification: field of study - Persons aged 15 years and over - Census,Education (%),7.1,,7.1,,,,,7.4,,
FIELD_9,Non-school qualification: field of study - Persons aged 15 years and over - Census,Management and commerce (%),20.3,,21.1,,,,,21.8,,
FIELD_10,Non-school qualification: field of study - Persons aged 15 years and over - Census,Society and culture (%),10.2,,11.1,,,,,11.8,,
FIELD_11,Non-school qualification: field of study - Persons aged 15 years and over - Census,Creative arts (%),3.6,,3.8,,,,,4.2,,
FIELD_12,Non-school qualification: field of study - Persons aged 15 years and over - Census,"Food, hospitality and personal services (%)",4.5,,4.4,,,,,4.4,,
FIELD_13,Non-school qualification: field of study - Persons aged 15 years and over - Census,Mixed field programmes (%),0.1,,0.3,,,,,0.2,,
FIELD_15,Non-school qualification: field of study - Persons aged 15 years and over - Census,Field of study inadequately described (%),1.1,,1.2,,,,,1.4,,
FIELD_16,Non-school qualification: field of study - Persons aged 15 years and over - Census,Field of study not stated (%),16.6,,14.9,,,,,12.4,,
YOUTH_2,Youth engagement in work/study - Persons aged 15-19 years - Census,Working full-time and studying part-time (%),3,,2.3,,,,,2.5,,
YOUTH_3,Youth engagement in work/study - Persons aged 15-19 years - Census,Working part time and studying part-time (%),1.3,,1.4,,,,,1.5,,
YOUTH_4,Youth engagement in work/study - Persons aged 15-19 years - Census,Working part-time and studying full-time (%),17.9,,19.9,,,,,18.4,,
YOUTH_5,Youth engagement in work/study - Persons aged 15-19 years - Census,Working full-time (not studying) (%),6,,5,,,,,4.1,,
YOUTH_6,Youth engagement in work/study - Persons aged 15-19 years - Census,Studying full-time (not working) (%),50.3,,51.3,,,,,47.9,,
YOUTH_7,Youth engagement in work/study - Persons aged 15-19 years - Census,Working full-time and studying full-time (%),0.5,,0.4,,,,,0.7,,
YOUTH_10,Youth engagement in work/study - Persons aged 15-19 years - Census,Working (away from work) and studying full-time (%),1.3,,1.2,,,,,5.1,,
YOUTH_11,Youth engagement in work/study - Persons aged 15-19 years - Census,Other fully engaged (%),1.3,,1,,,,,1.3,,
YOUTH_8,Youth engagement in work/study - Persons aged 15-19 years - Census,Total fully engaged (%),81.8,,82.5,,,,,81.5,,
YOUTH_9,Youth engagement in work/study - Persons aged 15-19 years - Census,Total persons aged 15-19 years (no.),443415,,448424,,,,,457896,,
LF_6,Labour force status - Persons aged 15 years and over - Census,Employed (no.),3138332,,3380336,,,,,3684158,,
LF_3,Labour force status - Persons aged 15 years and over - Census,Unemployed (no.),196523,,225552,,,,,189852,,
LF_2,Labour force status - Persons aged 15 years and over - Census,In the Labour force (no.),3334854,,3605885,,,,,3874012,,
LF_4,Labour force status - Persons aged 15 years and over - Census,Unemployment rate (%),5.9,,6.3,,,,,4.9,,
LF_5,Labour force status - Persons aged 15 years and over - Census,Participation rate (%),59.7,,59.2,,,,,58.7,,
LF_7,Labour force status - Persons aged 15 years and over - Census,Not in the labour force (%),34.6,,34.3,,,,,35.5,,
LF_8,Labour force status - Persons aged 15 years and over - Census,Labour force status not stated (%),5.7,,6.6,,,,,5.9,,
LF_9,Labour force status - Persons aged 15 years and over - Census,Total persons aged 15 years and over (no.),5585148,,6093897,,,,,6602157,,
EMP_OCC_2,Occupation of employed persons - Persons aged 15 years and over - Census,Managers (%),13.3,,13.5,,,,,14.6,,
EMP_OCC_3,Occupation of employed persons - Persons aged 15 years and over - Census,Professionals (%),22.7,,23.6,,,,,25.8,,
EMP_OCC_4,Occupation of employed persons - Persons aged 15 years and over - Census,Technicians and trades workers (%),13.2,,12.7,,,,,11.9,,
EMP_OCC_5,Occupation of employed persons - Persons aged 15 years and over - Census,Community and personal service workers (%),9.5,,10.4,,,,,10.6,,
EMP_OCC_6,Occupation of employed persons - Persons aged 15 years and over - Census,Clerical and administrative workers (%),15.1,,13.8,,,,,13,,
EMP_OCC_7,Occupation of employed persons - Persons aged 15 years and over - Census,Sales workers (%),9.3,,9.2,,,,,8,,
EMP_OCC_8,Occupation of employed persons - Persons aged 15 years and over - Census,Machinery operators and drivers (%),6.4,,6.1,,,,,6,,
EMP_OCC_9,Occupation of employed persons - Persons aged 15 years and over - Census,Labourers (%),8.7,,8.8,,,,,8.2,,
EMP_OCC_10,Occupation of employed persons - Persons aged 15 years and over - Census,Occupation inadequately described or not stated (%),1.8,,1.8,,,,,1.9,,
PRIVATE_2,Private health insurance - year ended 30 June,Persons who reported having private health insurance (no.),,,,2695252,2645559,2681569,2724637,2760933,2841811,
ACTIV_3,Core activity need for assistance - Census,Persons who have need for assistance with core activities (no.),338365,,402049,,,,,464712,,
ACTIV_2,Core activity need for assistance - Census,Persons who have need for assistance with core activities (%),4.9,,5.4,,,,,5.8,,
LTHLTH_2,Long-term health conditions - Census,Arthritis (%),,,,,,,,8.4,,
LTHLTH_3,Long-term health conditions - Census,Asthma (%),,,,,,,,7.8,,
LTHLTH_4,Long-term health conditions - Census,Cancer (including remission) (%),,,,,,,,2.8,,
LTHLTH_5,Long-term health conditions - Census,Dementia (including Alzheimer's) (%),,,,,,,,0.8,,
LTHLTH_6,Long-term health conditions - Census,Diabetes (excluding gestational diabetes) (%),,,,,,,,4.8,,
LTHLTH_7,Long-term health conditions - Census,Heart disease (including heart attack or angina) (%),,,,,,,,3.9,,
LTHLTH_8,Long-term health conditions - Census,Kidney disease (%),,,,,,,,1,,
LTHLTH_9,Long-term health conditions - Census,Lung condition (including COPD or emphysema) (%),,,,,,,,1.7,,
LTHLTH_10,Long-term health conditions - Census,Mental health condition (including depression or anxiety) (%),,,,,,,,8,,
LTHLTH_11,Long-term health conditions - Census,Stroke (%),,,,,,,,0.9,,
LTHLTH_12,Long-term health conditions - Census,Other long-term health condition(s) (%),,,,,,,,7.8,,
LTHLTH_13,Long-term health conditions - Census,No long-term health condition(s) (%),,,,,,,,61,,
GIFTS2,Gifts and donations - year ended 30 June,Persons who made a gift or donation deduction (no.),,,,1490309,1428392,1356430,1395237,1327686,1341218,
GIFTS3,Gifts and donations - year ended 30 June,Median value of gift and donation deductions ($),,,,147,150,150,150,150,166,
WORK_TRAV_3,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - train (no.),193100,,252787,,,,,62460,,
WORK_TRAV_18,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - tram/light rail (no.),1261,,2734,,,,,1351,,
WORK_TRAV_4,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - bus (no.),116659,,133903,,,,,34408,,
WORK_TRAV_19,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - ferry (no.),6787,,7753,,,,,1189,,
WORK_TRAV_5,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - car (as driver) (no.),1807357,,1953402,,,,,1587613,,
WORK_TRAV_21,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - car (as passenger) (no.),157360,,144818,,,,,117143,,
WORK_TRAV_20,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - taxi or ride-share service (no.),7729,,6699,,,,,4775,,
WORK_TRAV_22,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - truck (no.),38585,,32905,,,,,26390,,
WORK_TRAV_6,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - motor bike/scooter (no.),19627,,21159,,,,,14917,,
WORK_TRAV_7,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - bicycle (no.),23359,,23333,,,,,14466,,
WORK_TRAV_8,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - other (no.),16261,,18808,,,,,17233,,
WORK_TRAV_9,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - walked only (no.),128337,,130956,,,,,92368,,
WORK_TRAV_10,Method of travel to work - Employed persons aged 15 years and over - Census,Used one method - total persons (no.),2516427,,2729260,,,,,1974324,,
WORK_TRAV_12,Method of travel to work - Employed persons aged 15 years and over - Census,Used more than one method - total persons (no.),131117,,160833,,,,,62758,,
WORK_TRAV_23,Method of travel to work - Employed persons aged 15 years and over - Census,"Used at least one form of public transport (train, tram, bus, ferry) (no.)",433014,,540216,,,,,147492,,
WORK_TRAV_24,Method of travel to work - Employed persons aged 15 years and over - Census,Travelled to work by car (as a driver or passenger) as at least one method of travel (no.),2038108,,2182857,,,,,1737359,,
WORK_TRAV_14,Method of travel to work - Employed persons aged 15 years and over - Census,Worked from home (no.),143130,,163026,,,,,1141467,,
WORK_TRAV_15,Method of travel to work - Employed persons aged 15 years and over - Census,Employed but did not go to work (no.),299428,,293179,,,,,487646,,
WORK_TRAV_16,Method of travel to work - Employed persons aged 15 years and over - Census,Method of travel not stated (no.),48225,,34034,,,,,17966,,
WORK_TRAV_17,Method of travel to work - Employed persons aged 15 years and over - Census,Total persons employed aged 15 years and over (no.),3138332,,3380336,,,,,3684158,,
HHTYPE_2,Household composition - Occupied private dwellings - Census,Lone person households (no.),599153,,620777,,,,,723716,,
HHTYPE_3,Household composition - Occupied private dwellings - Census,Group households (no.),94751,,109005,,,,,111646,,
HHTYPE_4,Household composition - Occupied private dwellings - Census,Family households (no.),1777399,,1874525,,,,,2065107,,
HHTYPE_5,Household composition - Occupied private dwellings - Census,Total households (no.),2471298,,2604311,,,,,2900468,,
HHTYPE_6,Household composition - Occupied private dwellings - Census,Average household size (no. of persons),2.6,,2.6,,,,,2.6,,
FAMILY_2,Family composition - Families in family households - Census,Couple families with children under 15 and/or dependent students (no.),676390,,718365,,,,,775508,,
FAMILY_3,Family composition - Families in family households - Census,Couple families with non-dependent children only (no.),155466,,168997,,,,,179076,,
FAMILY_4,Family composition - Families in family households - Census,Couple families without children (no.),669016,,709525,,,,,809586,,
FAMILY_5,Family composition - Families in family households - Census,One parent families with children under 15 and/or dependent students (no.),193717,,192622,,,,,205240,,
FAMILY_6,Family composition - Families in family households - Census,One parent families with non-dependent children only (no.),104187,,118285,,,,,132495,,
FAMILY_7,Family composition - Families in family households - Census,Other families (no.),30783,,32443,,,,,34061,,
FAMILY_8,Family composition - Families in family households - Census,Total families (no.),1829551,,1940230,,,,,2135964,,
FAMILY_9,Family composition - Families in family households - Census,Average family size (no. of persons),3,,3,,,,,3,,
MARRIAGE_2,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Married in a registered marriage (no.),2514382,,2612629,,,,,2847938,,
MARRIAGE_3,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Married in a de facto marriage (no.),418721,,506136,,,,,637050,,
MARRIAGE_4,Social marital status - Persons aged 15 years and over usually resident and present in the household on Census Night,Not married (no.),2096246,,2290884,,,,,2532544,,
MARRIAGE_5,Registered marital status - Persons aged 15 years and over - Census,Married (%),49.4,,48.7,,,,,47.3,,
MARRIAGE_6,Registered marital status - Persons aged 15 years and over - Census,Never married (%),33.5,,34.4,,,,,35.7,,
MARRIAGE_7,Registered marital status - Persons aged 15 years and over - Census,Widowed (%),5.8,,5.4,,,,,5.1,,
MARRIAGE_8,Registered marital status - Persons aged 15 years and over - Census,Divorced (%),8.3,,8.4,,,,,8.6,,
MARRIAGE_9,Registered marital status - Persons aged 15 years and over - Census,Separated (%),3.1,,3.1,,,,,3.2,,
INTERNET_2,Access to internet at home - Occupied private dwellings - Census,Internet accessed from dwelling (%),,,82.5,,,,,,,
INTERNET_3,Access to internet at home - Occupied private dwellings - Census,Internet not accessed from dwelling (%),,,14.7,,,,,,,
INTERNET_4,Access to internet at home - Occupied private dwellings - Census,Access to internet at home inadequately described or not stated (%),,,2.8,,,,,,,
RENT_4,Rent and mortgage payments - Occupied private dwellings - Census,Median weekly household rental payment ($),300,,386,,,,,420,,
RENT_5,Rent and mortgage payments - Occupied private dwellings - Census,Median monthly household mortgage payment ($),1993,,1986,,,,,2167,,
CHILDCAR_2,Unpaid child care - Persons aged 15 years and over - Census,Persons who did not provide child care (%),64.6,,64.5,,,,,68.3,,
CHILDCAR_3,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for own child/children (%),19.6,,19.6,,,,,20.2,,
CHILDCAR_4,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for other child/children (%),7.1,,6.9,,,,,4.7,,
CHILDCAR_5,Unpaid child care - Persons aged 15 years and over - Census,Persons who cared for own child/children and other child/children (%),0.8,,0.7,,,,,6.5,,
CHILDCAR_6,Unpaid child care - Persons aged 15 years and over - Census,Unpaid child care not stated (%),7.9,,8.3,,,,,0.5,,
UNPAIDW_2,Unpaid work - Persons aged 15 years and over - Census,Persons who provided unpaid assistance to a person with a disability (%),11.4,,11.6,,,,,11.5,,
UNPAIDW_3,Unpaid work - Persons aged 15 years and over - Census,Persons undertaking voluntary work for an organisation or group (%),16.9,,18.1,,,,,13.0,,
CHILD_2,Average number of children per family - Families with children - Census,Average number of children per family (no.),1.9,,1.9,,,,,1.8,,
HOUSE_2,Housing suitability - Occupied private dwellings - Census,Dwellings with extra bedrooms needed (no.),,,131053,,,,,129234,,
HOUSE_3,Housing suitability - Occupied private dwellings - Census,Dwellings with bedrooms spare (no.),,,1764811,,,,,2041677,,
HOUSE_4,Housing suitability - Occupied private dwellings - Census,Dwellings with no bedrooms needed or spare (no.),,,547588,,,,,612649,,
DWELL_2,Dwelling structure - Occupied private dwellings - Census,Separate house (no.),1717699,,1729819,,,,,1902734,,
DWELL_3,Dwelling structure - Occupied private dwellings - Census,"Semi-detached, row or terrace house, townhouse etc. (no.)",263924,,317446,,,,,340582,,
DWELL_4,Dwelling structure - Occupied private dwellings - Census,Flat or apartment (no.),465192,,519380,,,,,630030,,
DWELL_5,Dwelling structure - Occupied private dwellings - Census,Other dwelling (no.),21141,,23585,,,,,19374,,
DWELL_6,Dwelling structure - Occupied private dwellings - Census,Dwelling structure not stated (no.),3340,,14073,,,,,7754,,
DWELL_7,Dwelling structure - Occupied private dwellings - Census,Total occupied private dwellings (no.),2471298,,2604311,,,,,2900468,,
TENURE_7,Tenure type - Occupied private dwellings - Census,Owned outright (no.),820001,,839663,,,,,914537,,
TENURE_8,Tenure type - Occupied private dwellings - Census,Owned with a mortgage (no.),824292,,840004,,,,,942804,,
TENURE_9,Tenure type - Occupied private dwellings - Census,Rented (no.),718679,,803075,,,,,944585,,
TENURE_10,Tenure type - Occupied private dwellings - Census,Other tenure type (no.),44790,,47810,,,,,55931,,
TENURE_11,Tenure type - Occupied private dwellings - Census,Tenure type not stated (no.),63533,,73758,,,,,42613,,
TENURE_2,Tenure type - Occupied private dwellings - Census,Owned outright (%),33.2,,32.2,,,,,31.5,,
TENURE_3,Tenure type - Occupied private dwellings - Census,Owned with a mortgage (%),33.4,,32.3,,,,,32.5,,
TENURE_4,Tenure type - Occupied private dwellings - Census,Rented (%),29.1,,30.8,,,,,32.6,,
TENURE_5,Tenure type - Occupied private dwellings - Census,Other tenure type (%),1.8,,1.8,,,,,1.9,,
TENURE_6,Tenure type - Occupied private dwellings - Census,Tenure type not stated (%),2.6,,2.8,,,,,1.5,,
STRESS_10,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are less than or equal to 30% of imputed household income (no.),,,,,,,,677486,,
STRESS_11,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are more than 30% of imputed household income (no.),,,,,,,,163060,,
STRESS_12,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are less than or equal to 30% of imputed household income (no.),,,,,,,,529731,,
STRESS_13,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are more than 30% of imputed household income (no.),,,,,,,,335404,,
STRESS_14,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are less than or equal to 30% of imputed household income (%),,,,,,,,71.9,,
STRESS_15,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where mortgage repayments are more than 30% of imputed household income (%),,,,,,,,17.3,,
STRESS_16,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are less than or equal to 30% of imputed household income (%),,,,,,,,56.1,,
STRESS_17,Mortgage and rent affordability indicators - Occupied private dwellings - Census,Households where rent payments are more than 30% of imputed household income (%),,,,,,,,35.5,,
HOMELESS_3,Homelessness - Census,Count of homeless persons (no.),27483,,37692,,,,,34982,,
HOMELESS_2,Homelessness - Census,"Homeless persons per 10,000 persons (rate)",40,,50,,,,,43,,
COMMUTE_2,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence (kms),,,16.3,,,,,,,
COMMUTE_3,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence (kms),,,9.8,,,,,,,
COMMUTE_4,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance to place of work (kms),,,16.1,,,,,,,
COMMUTE_5,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance to place of work (kms),,,9.7,,,,,,,
COMMUTE_6,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - females (kms),,,14.5,,,,,,,
COMMUTE_7,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - males (kms),,,17.9,,,,,,,
COMMUTE_8,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - females (kms),,,8.7,,,,,,,
COMMUTE_9,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - males (kms),,,11,,,,,,,
COMMUTE_10,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - managers (kms),,,17.3,,,,,,,
COMMUTE_11,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - professionals (kms),,,16.2,,,,,,,
COMMUTE_12,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - technicians and trades workers (kms),,,18.2,,,,,,,
COMMUTE_13,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - community and personal service Work (kms),,,14.7,,,,,,,
COMMUTE_14,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - clerical and administrative workers (kms),,,16.1,,,,,,,
COMMUTE_15,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - sales workers (kms),,,12.9,,,,,,,
COMMUTE_16,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - machinery operators and drivers (kms),,,20,,,,,,,
COMMUTE_17,Commuting to work - Persons aged 15 years and older - Census,Average commuting distance from place of usual residence - labourers (kms),,,15.4,,,,,,,
COMMUTE_18,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - managers (kms),,,10.3,,,,,,,
COMMUTE_19,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - professionals (kms),,,10.3,,,,,,,
COMMUTE_20,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - technicians and trades workers (kms),,,11,,,,,,,
COMMUTE_21,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - community and personal service work (kms),,,7.9,,,,,,,
COMMUTE_22,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - clerical and administrative workers (kms),,,10.6,,,,,,,
COMMUTE_23,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - sales workers (kms),,,7.2,,,,,,,
COMMUTE_24,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - machinery operators and drivers (kms),,,12.6,,,,,,,
COMMUTE_25,Commuting to work - Persons aged 15 years and older - Census,Median commuting distance from place of usual residence - labourers (kms),,,8.6,,,,,,,
VEHIC_2,Number of motor vehicles per household - Occupied private dwellings - Census,No motor vehicles (no.),258153,,239627,,,,,262031,,
VEHIC_3,Number of motor vehicles per household - Occupied private dwellings - Census,One motor vehicle (no.),933951,,946160,,,,,1096761,,
VEHIC_4,Number of motor vehicles per household - Occupied private dwellings - Census,Two motor vehicles (no.),840660,,887849,,,,,989258,,
VEHIC_5,Number of motor vehicles per household - Occupied private dwellings - Census,Three motor vehicles (no.),245022,,283045,,,,,321310,,
VEHIC_6,Number of motor vehicles per household - Occupied private dwellings - Census,Four or more motor vehicles (no.),115060,,152006,,,,,187380,,
TOTMIG_3,Number of persons born overseas - Census,Males born overseas (no.),,,1005605,,,,,1145351,,
TOTMIG_2,Number of persons born overseas - Census,Females born overseas (no.),,,1062435,,,,,1217012,,
TOTMIG_4,Number of persons born overseas - Census,Persons born overseas (no.),,,2068036,,,,,2362364,,
AGEMIG_2,Age of persons born overseas - Census,0-4 years (no.),,,18677,,,,,13110,,
AGEMIG_3,Age of persons born overseas - Census,5-9 years (no.),,,38002,,,,,42943,,
AGEMIG_4,Age of persons born overseas - Census,10-14 years (no.),,,44826,,,,,52510,,
AGEMIG_5,Age of persons born overseas - Census,15-19 years (no.),,,64491,,,,,58090,,
AGEMIG_6,Age of persons born overseas - Census,20-24 years (no.),,,123151,,,,,113651,,
AGEMIG_7,Age of persons born overseas - Census,25-29 years (no.),,,180811,,,,,179074,,
AGEMIG_8,Age of persons born overseas - Census,30-34 years (no.),,,210614,,,,,232602,,
AGEMIG_9,Age of persons born overseas - Census,35-39 years (no.),,,189786,,,,,248763,,
AGEMIG_10,Age of persons born overseas - Census,40-44 years (no.),,,167196,,,,,212033,,
AGEMIG_11,Age of persons born overseas - Census,45-49 years (no.),,,162511,,,,,181407,,
AGEMIG_12,Age of persons born overseas - Census,50-54 years (no.),,,168809,,,,,173486,,
AGEMIG_13,Age of persons born overseas - Census,55-59 years (no.),,,155105,,,,,179674,,
AGEMIG_14,Age of persons born overseas - Census,60-64 years (no.),,,138531,,,,,165510,,
AGEMIG_15,Age of persons born overseas - Census,65-69 years (no.),,,132415,,,,,146988,,
AGEMIG_16,Age of persons born overseas - Census,70-74 years (no.),,,97546,,,,,137153,,
AGEMIG_17,Age of persons born overseas - Census,75-79 years (no.),,,74926,,,,,95742,,
AGEMIG_18,Age of persons born overseas - Census,80-84 years (no.),,,52276,,,,,67694,,
AGEMIG_19,Age of persons born overseas - Census,85 years and over (no.),,,48357,,,,,61937,,
ARRMIG_2,Year of arrival of persons born overseas - Census,Arrived within 5 years (%),,,17.8,,,,,14.9,,
ARRMIG_3,Year of arrival of persons born overseas - Census,Arrived 5-10 years ago (%),,,14.2,,,,,14.7,,
ARRMIG_4,Year of arrival of persons born overseas - Census,Arrived over 10 years ago (%),,,64.5,,,,,67.9,,
ARRMIG_5,Year of arrival of persons born overseas - Census,Arrival not stated (%),,,3.5,,,,,2.5,,
CITMIG_2,Citizenship status of persons born overseas - Census,Australian citizen (%),,,61.7,,,,,63.2,,
CITMIG_3,Citizenship status of persons born overseas - Census,Not an Australian citizen (%),,,36.6,,,,,36.2,,
CITMIG_4,Citizenship status of persons born overseas - Census,Citizenship not stated (%),,,1.7,,,,,0.6,,
RELMIG_2,Religious affiliation of persons born overseas - Census,Buddhism (%),,,7.3,,,,,7.2,,
RELMIG_3,Religious affiliation of persons born overseas - Census,Christianity (%),,,45.5,,,,,41.3,,
RELMIG_4,Religious affiliation of persons born overseas - Census,Hinduism (%),,,7,,,,,9.3,,
RELMIG_5,Religious affiliation of persons born overseas - Census,Islam (%),,,7.3,,,,,8.1,,
RELMIG_6,Religious affiliation of persons born overseas - Census,Judaism (%),,,0.9,,,,,0.8,,
RELMIG_7,Religious affiliation of persons born overseas - Census,Other religion (%),,,1.9,,,,,2.4,,
RELMIG_11,Religious affiliation of persons born overseas - Census,"Secular beliefs, other spiritual beliefs, no religion (%)",,,25.9,,,,,28.3,,
RELMIG_9,Religious affiliation of persons born overseas - Census,Religious affiliation inadequately described or not stated (%),,,4.2,,,,,2.7,,
ENGMIG_2,English proficiency of persons born overseas - Census,Proficient in English (%),,,85.9,,,,,86.4,,
ENGMIG_3,English proficiency of persons born overseas - Census,Not proficient in English (%),,,13.3,,,,,12.8,,
ENGMIG_4,English proficiency of persons born overseas - Census,English proficiency not stated (%),,,0.8,,,,,0.8,,
QUALMIG_2,Level of highest educational attainment of persons born overseas - Census,Postgraduate degree level (%),,,10.4,,,,,13.2,,
QUALMIG_3,Level of highest educational attainment of persons born overseas - Census,Graduate diploma and graduate certificate level (%),,,1.6,,,,,2,,
QUALMIG_4,Level of highest educational attainment of persons born overseas - Census,Bachelor degree level (%),,,22.5,,,,,25,,
QUALMIG_5,Level of highest educational attainment of persons born overseas - Census,Advanced diploma and diploma level (%),,,9.8,,,,,10.4,,
QUALMIG_6,Level of highest educational attainment of persons born overseas - Census,Certificate level (%),,,9.8,,,,,9.3,,
QUALMIG_7,Level of highest educational attainment of persons born overseas - Census,School education level (%),,,36,,,,,31,,
QUALMIG_8,Level of highest educational attainment of persons born overseas - Census,Education not stated (%),,,4.4,,,,,3.9,,
OCCMIG_2,Occupation of persons born overseas - Persons aged 15 years and over - Census,Managers (%),,,13.4,,,,,14.6,,
